depth_m;temp_C;DO_mgL
15.2248;8.4891;0.623
15.2427;8.4896;0.6342
15.2248;8.4891;0.6468
15.2248;8.4873;0.6772
15.2248;8.4861;0.6951
15.2068;8.4849;0.6919
15.1979;8.4843;0.6783
15.2068;8.4838;0.6668
15.1979;8.4855;0.6598
15.1979;8.4855;0.6713
15.2068;8.4843;0.692
15.1979;8.4843;0.6895
15.2248;8.4843;0.6535
15.2248;8.4796;0.6403
15.2158;8.4808;0.6626
15.1979;8.4802;0.6889
15.1799;8.4779;0.6917
15.1709;8.4779;0.6917
15.1799;8.4761;0.6802
15.1979;8.472;0.6474
15.2158;8.4649;0.6328
15.1979;8.4619;0.6619
15.2068;8.4714;0.7048
15.2068;8.4743;0.7163
15.1979;8.4755;0.705
15.2158;8.4755;0.6669
15.2158;8.4773;0.6546
15.2158;8.4767;0.6697
15.2248;8.4767;0.7082
15.2068;8.4784;0.7193
15.1889;8.4773;0.69
15.1979;8.479;0.6382
15.2248;8.4779;0.614
15.2338;8.4749;0.64
15.2068;8.4737;0.696
15.1979;8.4755;0.7159
15.1979;8.4773;0.6697
15.1889;8.4767;0.6319
15.2068;8.4702;0.6289
15.1889;8.4714;0.6621
15.1889;8.4737;0.6918
15.162;8.472;0.6761
15.1889;8.4696;0.6411
15.1799;8.4702;0.6345
15.1799;8.4749;0.6585
15.1889;8.4773;0.6816
15.1889;8.479;0.6826
15.1799;8.4808;0.6549
15.1889;8.4802;0.6385
15.1889;8.4802;0.6469
15.1889;8.4808;0.6686
15.1709;8.4843;0.6797
15.1889;8.4843;0.6692
15.1979;8.4849;0.6531
15.1799;8.4843;0.6472
15.1889;8.4843;0.6633
15.1979;8.4861;0.6723
15.2158;8.4867;0.672
15.1889;8.4879;0.666
15.1979;8.4879;0.6597
15.2068;8.4885;0.6587
15.2068;8.4879;0.6604
15.1979;8.4896;0.6653
15.2158;8.4885;0.6688
15.1979;8.4896;0.667
15.1979;8.4885;0.658
15.1979;8.4885;0.6499
15.2068;8.4885;0.6541
15.2068;8.4908;0.6607
15.1979;8.4908;0.6614
15.1979;8.4902;0.6572
15.1979;8.4908;0.6523
15.2068;8.4885;0.6541
15.2158;8.4891;0.6583
15.1979;8.4885;0.6594
15.1979;8.4885;0.6594
15.2068;8.4896;0.66
15.1979;8.4885;0.6611
15.2068;8.4885;0.6541
15.2068;8.4873;0.6538
15.2248;8.4873;0.6559
15.2248;8.4873;0.6601
15.2158;8.4855;0.6605
15.2158;8.4849;0.6608
15.2248;8.4849;0.6601
15.1979;8.4843;0.6552
15.2248;8.4808;0.6521
15.2338;8.4826;0.6504
15.2338;8.4826;0.6539
15.2338;8.4826;0.6563
15.2338;8.4855;0.6584
15.2338;8.4849;0.6587
15.2248;8.4855;0.6556
15.2338;8.4838;0.6538
15.2338;8.482;0.6549
15.2338;8.479;0.656
15.2338;8.4737;0.6582
15.2158;8.4708;0.6582
15.2248;8.4684;0.6576
15.2158;8.4649;0.6548
15.2338;8.4643;0.6548
15.2158;8.4643;0.6601
15.2158;8.469;0.6632
15.1979;8.4702;0.6628
15.2068;8.4678;0.6593
15.2248;8.4667;0.6541
15.2158;8.4678;0.6537
15.2248;8.4655;0.6566
15.2158;8.4672;0.6586
15.2248;8.4684;0.6586
15.2427;8.4702;0.6565
15.2427;8.4714;0.6558
15.2248;8.4726;0.6558
15.2338;8.4755;0.6571
15.2427;8.4743;0.6585
15.2248;8.4743;0.6582
15.2248;8.4696;0.6572
15.2427;8.4661;0.6569
15.2338;8.456;0.6588
15.2338;8.4502;0.66
15.2248;8.4525;0.6585
15.2248;8.4602;0.6539
15.2248;8.4643;0.6524
15.2248;8.4684;0.6534
15.2427;8.4737;0.6543
15.2427;8.4743;0.654
15.2338;8.4755;0.6543
15.2158;8.4755;0.6508
15.2158;8.4755;0.6498
15.2158;8.4761;0.6498
15.2248;8.472;0.6526
15.2427;8.472;0.6537
15.2427;8.4749;0.6536
15.2338;8.479;0.6567
15.2248;8.4808;0.6556
15.2338;8.4802;0.6581
15.2338;8.482;0.6563
15.2248;8.4832;0.6577
15.2248;8.4826;0.6616
15.2158;8.4796;0.6672
15.2068;8.4737;0.6652
15.2158;8.4743;0.6554
15.2248;8.4767;0.6532
15.2068;8.4773;0.6497
15.2158;8.4749;0.6582
15.2068;8.4737;0.6631
15.2068;8.4726;0.6607
15.2068;8.4743;0.6592
15.2068;8.4749;0.6533
15.2068;8.4714;0.6565
15.2158;8.4702;0.6551
15.2068;8.4714;0.6596
15.2158;8.4684;0.6565
15.2248;8.4661;0.6496
15.2158;8.4672;0.6502
15.1889;8.4708;0.646
15.1979;8.4702;0.6548
15.1979;8.4702;0.6509
15.1979;8.4737;0.6533
15.1889;8.4696;0.6457
15.1889;8.4614;0.6489
15.1889;8.4602;0.6507
15.1889;8.4678;0.6541
15.1979;8.4714;0.66
15.2158;8.4731;0.6526
15.2068;8.4684;0.6495
15.2158;8.469;0.645
15.2158;8.469;0.6555
15.2248;8.4702;0.6569
15.2248;8.4743;0.6613
15.2158;8.4761;0.6557
15.2158;8.4779;0.655
15.2248;8.4779;0.6553
15.2158;8.4784;0.6578
15.1979;8.4749;0.6592
15.2248;8.4761;0.6554
15.2158;8.4726;0.6537
15.1979;8.4696;0.6499
15.2068;8.4702;0.653
15.2248;8.472;0.6509
15.2158;8.4726;0.654
15.1889;8.4714;0.6463
15.2158;8.4714;0.6512
15.2248;8.4708;0.6432
15.2068;8.469;0.6495
15.2248;8.4696;0.6464
15.2158;8.4655;0.6538
15.1979;8.4631;0.6451
15.2068;8.4637;0.6353
15.2068;8.4702;0.6411
15.1799;8.4749;0.6389
15.1979;8.4802;0.6574
15.1979;8.4843;0.6475
15.2068;8.4826;0.6567
15.1889;8.4808;0.649
15.2158;8.482;0.6472
15.2068;8.4826;0.6472
15.1979;8.4838;0.6489
15.1979;8.4826;0.6629
15.1889;8.4838;0.65
15.1979;8.4855;0.6535
15.1979;8.4814;0.6455
15.1979;8.472;0.6523
15.2068;8.4537;0.6547
15.1979;8.4454;0.6502
15.2068;8.4348;0.6543
15.2068;8.4337;0.6396
15.2248;8.4325;0.6518
15.2248;8.4313;0.6442
15.2248;8.4313;0.6522
15.2068;8.4384;0.6462
15.2248;8.4419;0.6338
15.2068;8.449;0.6428
15.2068;8.4525;0.6337
15.2068;8.4555;0.6536
15.2068;8.4531;0.6421
15.2248;8.4507;0.6414
15.2158;8.4472;0.6432
15.2248;8.4496;0.64
15.1979;8.4637;0.6507
15.1889;8.4696;0.638
15.2068;8.4755;0.6466
15.1979;8.4838;0.6416
15.1889;8.4855;0.6398
15.1979;8.4896;0.6506
15.1889;8.4891;0.6447
15.1889;8.4891;0.6482
15.2158;8.4885;0.6436
15.2158;8.4873;0.6485
15.2248;8.4891;0.6426
15.2248;8.4891;0.6394
15.2248;8.4908;0.6467
15.2158;8.4908;0.6457
15.2158;8.4896;0.6394
15.2158;8.4908;0.6383
15.2248;8.4896;0.6429
15.2068;8.4885;0.6373
15.1979;8.4908;0.6352
15.1979;8.4896;0.6415
15.1979;8.4879;0.6398
15.2158;8.4879;0.6356
15.2338;8.4891;0.6408
15.1979;8.492;0.6411
15.1889;8.4914;0.6348
15.2158;8.4908;0.6355
15.2248;8.492;0.6408
15.2068;8.492;0.6359
15.2338;8.4908;0.6373
15.2068;8.4896;0.6457
15.2158;8.4908;0.6425
15.2068;8.4896;0.6321
15.1979;8.4891;0.6349
15.2068;8.4879;0.6345
15.2068;8.4891;0.6349
15.1979;8.4873;0.6454
15.1979;8.4867;0.6461
15.1889;8.4849;0.6349
15.1889;8.4849;0.6328
15.1799;8.4832;0.6364
15.1889;8.4826;0.6357
15.1889;8.482;0.6395
15.1889;8.482;0.6437
15.1979;8.4826;0.6339
15.1799;8.4832;0.6315
15.1979;8.4838;0.6409
15.1799;8.4849;0.6423
15.1799;8.4873;0.6373
15.1799;8.4891;0.6352
15.1979;8.4891;0.6268
15.2068;8.4902;0.6268
15.1889;8.4908;0.6383
15.2068;8.4944;0.6386
15.1979;8.4944;0.6316
15.1979;8.4949;0.6344
15.1979;8.4961;0.6355
15.1979;8.4955;0.632
15.1889;8.4973;0.6379
15.1889;8.4955;0.6372
15.1889;8.4926;0.6285
15.1889;8.4914;0.6334
15.2068;8.4849;0.6363
15.1889;8.4826;0.6318
15.1979;8.4784;0.6368
15.1979;8.4731;0.6428
15.1979;8.4702;0.6296
15.2158;8.4661;0.631
15.2068;8.4678;0.6296
15.2158;8.4684;0.625
15.2248;8.4714;0.633
15.2158;8.4743;0.634
15.2338;8.4737;0.6302
15.2338;8.4714;0.6288
15.2158;8.4678;0.6306
15.2068;8.4625;0.6276
15.2248;8.4631;0.6335
15.2338;8.4608;0.6304
15.2427;8.4566;0.6259
15.2158;8.4584;0.6332
15.2158;8.4584;0.6385
15.2158;8.4596;0.6294
15.2248;8.4631;0.6234
15.2068;8.4631;0.6255
15.2158;8.469;0.6296
15.2158;8.4749;0.6344
15.2248;8.4796;0.6347
15.2158;8.4802;0.6294
15.2068;8.4808;0.6315
15.2158;8.4849;0.6262
15.1979;8.4861;0.6251
15.2068;8.4873;0.6192
15.2158;8.4861;0.6269
15.2248;8.4867;0.63
15.2158;8.4896;0.6324
15.2248;8.4885;0.6289
15.2158;8.4885;0.6209
15.2068;8.4891;0.623
15.1799;8.4914;0.6254
15.1979;8.492;0.6324
15.2068;8.4949;0.6316
15.2068;8.4949;0.6264
15.2248;8.4938;0.624
15.2248;8.4944;0.6246
15.1979;8.4955;0.6271
15.2338;8.4973;0.627
15.2338;8.4973;0.6267
15.2158;8.4997;0.6263
15.2338;8.4973;0.6239
15.2517;8.4979;0.6218
15.2338;8.4979;0.6218
15.2427;8.4997;0.6235
15.2338;8.4979;0.6277
15.2158;8.4967;0.6264
15.2248;8.4955;0.6246
15.2248;8.4961;0.6225
15.2248;8.4961;0.6257
15.2248;8.4967;0.6271
15.2158;8.4967;0.6271
15.2338;8.4955;0.6243
15.2248;8.4961;0.6243
15.2248;8.4949;0.6288
15.2158;8.4949;0.632
15.2068;8.4949;0.6271
15.2158;8.4944;0.6204
15.2248;8.4967;0.6183
15.2338;8.4944;0.6243
15.2248;8.4955;0.6306
15.2248;8.4944;0.6306
15.2248;8.4961;0.6229
15.2158;8.4967;0.6169
15.2158;8.4967;0.619
15.2248;8.4949;0.6281
15.2427;8.4938;0.6264
15.2068;8.4949;0.625
15.2158;8.4938;0.6257
15.2158;8.4944;0.6239
15.2338;8.4955;0.6229
15.2248;8.4944;0.6222
15.2068;8.4944;0.625
15.2248;8.4932;0.6282
15.2517;8.4955;0.6253
15.2517;8.4938;0.6201
15.2607;8.4926;0.6191
15.2517;8.4955;0.6243
15.2607;8.4932;0.6303
15.2517;8.492;0.6352
15.2338;8.4914;0.6348
15.2607;8.4926;0.6257
15.2607;8.492;0.6142
15.2427;8.4926;0.6184
15.2427;8.4896;0.6324
15.2338;8.4896;0.6342
15.2158;8.4896;0.6233
15.2158;8.4908;0.616
15.2068;8.4861;0.6174
15.2068;8.4843;0.6262
15.2248;8.4826;0.6283
15.2248;8.4826;0.6234
15.2158;8.4802;0.6196
15.2158;8.4773;0.6214
15.2158;8.4761;0.6228
15.2068;8.4731;0.6225
15.2068;8.4696;0.6226
15.2068;8.4678;0.6247
15.2248;8.4667;0.624
15.2338;8.4684;0.6236
15.2248;8.4672;0.6237
15.2248;8.469;0.6261
15.2158;8.4714;0.6222
15.2158;8.4731;0.6127
15.2248;8.4743;0.6151
15.2158;8.4743;0.6351
15.2068;8.4737;0.6424
15.2068;8.4743;0.6309
15.2158;8.472;0.6204
15.2248;8.4696;0.6124
15.2338;8.4684;0.6247
15.2248;8.4661;0.6338
15.2248;8.4684;0.6317
15.2248;8.4672;0.6198
15.2338;8.4678;0.6198
15.2248;8.4637;0.6199
15.2158;8.4625;0.6262
15.2158;8.4596;0.6266
15.2068;8.4608;0.6216
15.2248;8.4619;0.622
15.2158;8.4619;0.6192
15.1979;8.4649;0.6202
15.2248;8.4655;0.6174
15.2338;8.4667;0.6275
15.2338;8.4678;0.6247
15.2248;8.472;0.633
15.2338;8.4702;0.6292
15.2338;8.4708;0.6208
15.2338;8.469;0.6215
15.2158;8.4684;0.6236
15.2427;8.4655;0.6244
15.2338;8.4667;0.6163
15.2338;8.4672;0.6237
15.2517;8.4678;0.6285
15.2338;8.4667;0.6254
15.2338;8.4672;0.6184
15.2427;8.4672;0.6167
15.2427;8.4678;0.6268
15.2338;8.4714;0.6264
15.2427;8.4726;0.6246
15.2427;8.4714;0.6183
15.2607;8.472;0.6176
15.2248;8.472;0.6246
15.2427;8.4726;0.6271
15.2338;8.472;0.6278
15.2248;8.4737;0.6211
15.2248;8.4755;0.619
15.2338;8.4773;0.6214
15.2248;8.4784;0.62
15.2158;8.4826;0.6185
15.2248;8.4814;0.6175
15.2338;8.4808;0.6199
15.2248;8.4832;0.6224
15.2158;8.4861;0.6216
15.2068;8.4885;0.6177
15.2158;8.4879;0.6167
15.1979;8.4902;0.6226
15.1979;8.4914;0.6282
15.1979;8.4938;0.625
15.1979;8.4902;0.6146
15.1979;8.4902;0.6076
15.2068;8.4891;0.6153
15.2248;8.4861;0.6255
15.2248;8.4849;0.6262
15.2068;8.4802;0.6242
15.2248;8.4731;0.6257
15.2248;8.4708;0.6292
15.2068;8.4696;0.6289
15.1979;8.4702;0.6222
15.2068;8.4667;0.6167
15.2338;8.4643;0.6149
15.2427;8.4608;0.6238
15.2068;8.4584;0.6325
15.2338;8.4667;0.63
15.2248;8.4802;0.6165
15.2338;8.4838;0.6098
15.2158;8.4843;0.614
15.2248;8.4843;0.6213
15.1799;8.482;0.6245
15.1979;8.4802;0.6235
15.2068;8.4731;0.6141
15.2068;8.4726;0.6145
15.2158;8.4755;0.6169
15.2248;8.4784;0.6214
15.2158;8.4843;0.6202
15.2068;8.4867;0.6139
15.2068;8.4891;0.6142
15.2158;8.4879;0.6191
15.2248;8.4796;0.62
15.2158;8.4737;0.6176
15.2248;8.4743;0.6127
15.2248;8.4731;0.6127
15.2248;8.4714;0.6173
15.2427;8.4714;0.6124
15.2338;8.4731;0.6064
15.2158;8.4761;0.6078
15.2338;8.479;0.6084
15.2158;8.482;0.6126
15.2248;8.479;0.613
15.2158;8.4808;0.6119
15.2248;8.4832;0.6157
15.2338;8.4814;0.6157
15.2338;8.4796;0.6242
15.2158;8.4761;0.6193
15.2068;8.4755;0.6134
15.2248;8.4696;0.6086
15.2248;8.4708;0.6121
15.2158;8.4714;0.6208
15.2158;8.4743;0.6221
15.2158;8.4767;0.6165
15.2158;8.4749;0.6109
15.2158;8.4761;0.6144
15.2248;8.4767;0.619
15.2338;8.4767;0.6218
15.2248;8.4767;0.6193
15.2338;8.4796;0.6105
15.2248;8.4767;0.6109
15.2158;8.4773;0.6162
15.2068;8.479;0.621
15.2338;8.4796;0.6168
15.2248;8.4749;0.6179
15.2338;8.4773;0.6183
15.2427;8.4743;0.6179
15.2427;8.4743;0.6158
15.2517;8.4767;0.613
15.2427;8.4714;0.611
15.2427;8.4643;0.6111
15.2517;8.4584;0.6122
15.2427;8.4608;0.6133
15.2338;8.4684;0.6117
15.2338;8.4667;0.6083
15.2517;8.4543;0.6168
15.2427;8.4478;0.6267
15.2427;8.4437;0.6244
15.2338;8.4472;0.6082
15.2517;8.4549;0.5958
15.2696;8.4637;0.5975
15.2607;8.469;0.6142
15.2517;8.4726;0.6295
15.2427;8.4731;0.6295
15.2427;8.4737;0.6148
15.2427;8.4714;0.604
15.2427;8.4702;0.6061
15.2248;8.4708;0.6183
15.2338;8.4708;0.6201
15.2338;8.472;0.6127
15.2427;8.4702;0.6037
15.2338;8.4708;0.6072
15.2158;8.4696;0.6184
15.2248;8.4708;0.626
15.2338;8.4702;0.6219
15.2427;8.4702;0.6079
15.2696;8.4714;0.6096
15.2517;8.4708;0.6295
15.2338;8.4714;0.6414
15.2427;8.4714;0.6302
15.2158;8.4702;0.6149
15.2427;8.4731;0.6124
15.2158;8.4726;0.6239
15.2068;8.4767;0.6351
15.2248;8.4773;0.6319
15.2427;8.4773;0.62
15.2338;8.4784;0.6021
15.2248;8.479;0.5937
15.2517;8.479;0.6056
15.2607;8.4808;0.6269
15.2607;8.4832;0.6357
15.2607;8.4843;0.6262
15.2607;8.4843;0.6132
15.2696;8.4838;0.6136
15.2427;8.4838;0.6276
15.2427;8.482;0.636
15.2158;8.4802;0.6287
15.2338;8.4796;0.6196
15.2427;8.4755;0.6186
15.2517;8.4743;0.6256
15.2427;8.4731;0.6313
15.2338;8.4743;0.6284
15.2786;8.4726;0.6218
15.2427;8.472;0.6194
15.2427;8.4743;0.6239
15.2248;8.4743;0.6284
15.2248;8.4726;0.6236
15.2158;8.4708;0.611
15.2517;8.4714;0.611
15.2427;8.4702;0.6257
15.2338;8.4708;0.6362
15.2248;8.4714;0.632
15.2158;8.4708;0.6225
15.2248;8.4708;0.6176
15.2338;8.4726;0.6215
15.2248;8.4743;0.6249
15.2338;8.4755;0.6235
15.2427;8.4767;0.6193
15.2427;8.4796;0.6193
15.2427;8.4796;0.62
15.2338;8.4802;0.6186
15.2248;8.4832;0.6175
15.2248;8.4843;0.6192
15.2338;8.4861;0.6202
15.2338;8.4843;0.6223
15.2248;8.4861;0.6248
15.2427;8.4879;0.6167
15.2427;8.4885;0.6065
15.2607;8.4879;0.6045
15.2338;8.4879;0.6121
15.2517;8.4891;0.6226
15.2158;8.4873;0.6202
15.2338;8.4867;0.6097
15.2427;8.4873;0.6062
15.2517;8.4885;0.6118
15.2427;8.4843;0.6178
15.2607;8.4814;0.6171
15.2786;8.4802;0.6126
15.2517;8.4761;0.6095
15.2427;8.4761;0.6095
15.2427;8.4726;0.6113
15.2427;8.469;0.611
15.2338;8.4672;0.6083
15.2338;8.4678;0.6075
15.2338;8.4661;0.6107
15.2338;8.4643;0.6135
15.2427;8.4625;0.6153
15.2427;8.4619;0.6139
15.2427;8.4637;0.6139
15.2248;8.4667;0.6128
15.2338;8.4672;0.6048
15.2338;8.4672;0.5971
15.2248;8.4655;0.6013
15.2338;8.4655;0.6121
15.2338;8.4637;0.6108
15.2248;8.4631;0.6034
15.2248;8.4637;0.5968
15.2338;8.4631;0.5957
15.2427;8.4637;0.6027
15.2338;8.4684;0.6107
15.2248;8.4696;0.6054
15.2427;8.472;0.5966
15.2427;8.4743;0.597
15.2517;8.4737;0.6026
15.2607;8.4737;0.6075
15.2517;8.4779;0.6081
15.2427;8.4749;0.6018
15.2427;8.4743;0.5973
15.2517;8.4749;0.6011
15.2427;8.4761;0.6071
15.2517;8.4755;0.6067
15.2607;8.4761;0.6015
15.2517;8.4749;0.5997
15.2517;8.4761;0.6011
15.2338;8.4743;0.6036
15.2427;8.4743;0.6043
15.2517;8.4726;0.6029
15.2517;8.472;0.6012
15.2427;8.4714;0.6033
15.2696;8.4684;0.6054
15.2607;8.4684;0.6065
15.2248;8.4684;0.6058
15.2248;8.469;0.6051
15.2248;8.4684;0.6075
15.2338;8.4667;0.6083
15.2607;8.4672;0.6062
15.2517;8.4714;0.6026
15.2248;8.4726;0.6022
15.2338;8.4743;0.6047
15.2248;8.4737;0.605
15.2248;8.4749;0.6022
15.2248;8.4767;0.5997
15.2338;8.4761;0.6008
15.2248;8.4749;0.6029
15.2158;8.4737;0.6033
15.2158;8.4743;0.6026
15.2158;8.4749;0.6011
15.2338;8.4755;0.6001
15.2338;8.4784;0.6032
15.2427;8.4796;0.6053
15.2517;8.4808;0.6042
15.2517;8.4808;0.6
15.2427;8.4808;0.5986
15.2338;8.4796;0.6018
15.2158;8.4796;0.6028
15.2338;8.479;0.6
15.2338;8.4779;0.5955
15.2338;8.479;0.5944
15.2338;8.479;0.6014
15.2248;8.4779;0.6105
15.2158;8.4796;0.6098
15.2158;8.4784;0.6011
15.2068;8.4802;0.5965
15.2248;8.4814;0.6004
15.2338;8.4832;0.6059
15.2427;8.4802;0.6046
15.2338;8.4826;0.6038
15.2338;8.4832;0.6049
15.2607;8.482;0.6098
15.2427;8.482;0.6112
15.2248;8.4832;0.608
15.2427;8.4826;0.6042
15.2248;8.482;0.6052
15.2427;8.4826;0.608
15.2338;8.4826;0.6073
15.2338;8.482;0.6014
15.2607;8.4814;0.5972
15.2607;8.4808;0.5997
15.2517;8.4802;0.6042
15.2517;8.4814;0.6042
15.2338;8.4808;0.6025
15.2338;8.4832;0.5944
15.2427;8.4826;0.6024
15.2248;8.4832;0.6003
15.2517;8.4849;0.6038
15.2607;8.4826;0.5979
15.2427;8.4849;0.594
15.2607;8.4826;0.5944
15.2607;8.4838;0.5968
15.2427;8.4826;0.6038
15.2338;8.4814;0.5944
15.2517;8.4796;0.5864
15.2427;8.4808;0.5979
15.2696;8.4838;0.5979
15.2696;8.4814;0.607
15.2607;8.4838;0.5881
15.2607;8.4849;0.572
15.2876;8.4867;0.5698
15.2876;8.4838;0.559
15.2966;8.4838;0.5576
15.2966;8.4832;0.5772
15.2966;8.4855;0.5947
15.2876;8.4885;0.5779
15.3235;8.4885;0.546
15.3324;8.4855;0.5429
15.3235;8.4855;0.5751
15.3145;8.4832;0.6189
15.2966;8.4832;0.6332
15.2966;8.4838;0.6367
15.2607;8.4843;0.6433
15.2696;8.4838;0.6283
15.2786;8.4826;0.6045
15.2786;8.4796;0.5958
15.2876;8.4779;0.6025
15.2696;8.479;0.6102
15.2696;8.4808;0.6123
15.2696;8.4808;0.586
15.2786;8.4832;0.5685
15.2786;8.4832;0.5926
15.2786;8.4849;0.6153
15.2786;8.4855;0.6129
15.2607;8.4832;0.5926
15.2517;8.479;0.5839
15.2607;8.4749;0.5994
15.2696;8.4731;0.619
15.2607;8.4696;0.6093
15.2696;8.4731;0.5805
15.2696;8.4767;0.5791
15.2696;8.4684;0.6051
15.2427;8.4631;0.6171
15.2517;8.4578;0.5972
15.2696;8.4555;0.5787
15.2607;8.4525;0.5752
15.2696;8.4537;0.5924
15.2786;8.4619;0.6062
15.2786;8.4596;0.572
15.3145;8.4631;0.5355
15.3055;8.4625;0.5373
15.2966;8.4608;0.5908
15.2876;8.4596;0.6416
15.2876;8.459;0.6245
15.3145;8.459;0.5842
15.3145;8.4555;0.5696
15.2966;8.456;0.5937
15.2966;8.4519;0.6207
15.2786;8.4519;0.6193
15.2786;8.4507;0.5934
15.2876;8.4472;0.5742
15.2966;8.4478;0.5872
15.2786;8.4472;0.6254
15.2607;8.4478;0.6393
15.2696;8.4519;0.6155
15.2876;8.4543;0.5734
15.3324;8.4578;0.5426
15.3324;8.4602;0.5583
15.3055;8.4637;0.616
15.2966;8.4596;0.6329
15.2966;8.456;0.5997
15.2786;8.4431;0.5957
15.2607;8.4425;0.6541
15.2427;8.4549;0.6816
15.2427;8.4519;0.6309
15.2607;8.4584;0.5863
15.2517;8.4643;0.5967
15.2517;8.4714;0.6264
15.2427;8.4731;0.6127
15.2427;8.4743;0.5984
15.2696;8.4743;0.5928
15.2607;8.4773;0.5962
15.2786;8.4767;0.5945
15.2607;8.4784;0.5923
15.2607;8.4767;0.5885
15.2607;8.4761;0.5892
15.2607;8.4767;0.5917
15.2427;8.4755;0.5875
15.2607;8.4731;0.584
15.2696;8.4702;0.5865
15.2786;8.4714;0.5858
15.2696;8.4702;0.5823
15.2517;8.4655;0.5803
15.2607;8.4608;0.587
15.2696;8.4602;0.5895
15.2517;8.4619;0.587
15.2786;8.4625;0.5859
15.2696;8.4637;0.5849
15.2607;8.4649;0.5834
15.2517;8.4631;0.5873
15.2338;8.4625;0.5852
15.2338;8.4625;0.5817
15.2338;8.4649;0.5831
15.2427;8.4667;0.5845
15.2338;8.469;0.5834
15.2248;8.4678;0.5834
15.2427;8.4684;0.5841
15.2248;8.4714;0.5851
15.2427;8.4761;0.5861
15.2427;8.479;0.5857
15.2427;8.4796;0.5853
15.2427;8.4779;0.5868
15.2607;8.4702;0.589
15.2607;8.4649;0.5904
15.2696;8.4643;0.5869
15.2696;8.4637;0.5863
15.2696;8.4643;0.5841
15.2696;8.4649;0.5855
15.2607;8.4661;0.5904
15.2696;8.4684;0.596
15.2696;8.4696;0.5939
15.2696;8.4708;0.589
15.2786;8.4696;0.5893
15.2607;8.4696;0.5946
15.2696;8.4702;0.5921
15.2876;8.4708;0.5732
15.2786;8.472;0.5826
15.2786;8.4714;0.5945
15.2786;8.4708;0.5869
15.2876;8.4714;0.5823
15.2786;8.4726;0.5875
15.2786;8.4714;0.6145
15.2607;8.4743;0.6193
15.2696;8.4731;0.5875
15.2696;8.4743;0.5791
15.2517;8.4773;0.6308
15.2338;8.479;0.6392
15.2338;8.4808;0.607
15.2517;8.4802;0.6028
15.2427;8.4832;0.6157
15.2338;8.479;0.6095
15.2517;8.4678;0.5789
15.2517;8.4578;0.5632
15.2517;8.4625;0.5744
15.2338;8.4784;0.6119
15.2158;8.482;0.6234
15.2068;8.4602;0.6007
15.2158;8.4755;0.5476
15.2338;8.4796;0.5472
15.2427;8.4802;0.5874
15.2248;8.479;0.6133
15.2158;8.4849;0.6041
15.2248;8.4802;0.5909
15.2338;8.4802;0.5934
15.2248;8.4802;0.6077
15.2248;8.4814;0.6094
15.2068;8.4867;0.6038
15.2158;8.4867;0.6003
15.2068;8.4861;0.6045
15.2158;8.4867;0.6055
15.2158;8.4879;0.6024
15.2068;8.479;0.5948
15.2068;8.4808;0.5916
15.2338;8.479;0.5941
15.2248;8.479;0.5857
15.2248;8.4885;0.5628
15.2068;8.4867;0.5076
15.2158;8.4896;0.4831
15.2158;8.4849;0.4625
15.2158;8.4826;0.4531
15.2068;8.4843;0.4384
15.2068;8.4826;0.4076
15.2158;8.4784;0.366
15.2248;8.4726;0.3825
15.2248;8.4808;0.4391
15.2338;8.4814;0.48
15.2158;8.4808;0.5073
15.2068;8.4779;0.5262
15.1889;8.4755;0.5382
15.1979;8.4749;0.5511
15.1889;8.4761;0.5623
15.2158;8.4743;0.5718
15.2248;8.4755;0.571
15.2158;8.4731;0.5707
15.2068;8.4755;0.5731
15.2068;8.4755;0.5752
15.2068;8.4808;0.5829
15.1979;8.4773;0.5892
15.1979;8.4684;0.5911
15.2158;8.4614;0.588
15.2338;8.4619;0.588
15.2427;8.4702;0.5921
15.2338;8.4661;0.5992
15.2517;8.4643;0.5988
15.2607;8.4814;0.5969
15.2517;8.4849;0.5954
15.2427;8.4779;0.5997
15.2427;8.4678;0.6051
15.2427;8.4731;0.6043
15.2696;8.4667;0.5995
15.2696;8.4637;0.5985
15.2786;8.4596;0.6024
15.2607;8.4672;0.6069
15.2786;8.4726;0.6078
15.2786;8.4708;0.6086
15.2696;8.4678;0.6089
15.2876;8.4661;0.6128
15.2786;8.4619;0.6125
15.2696;8.4614;0.6104
15.2876;8.4678;0.6093
15.2607;8.4696;0.6135
15.2786;8.4726;0.6148
15.2607;8.4743;0.6099
15.2607;8.4737;0.6043
15.2427;8.4761;0.6071
15.2248;8.4784;0.6144
15.2338;8.4784;0.6151
15.2517;8.4796;0.6116
15.2427;8.4808;0.6077
15.2427;8.4838;0.6021
15.2427;8.4838;0.6
15.2338;8.4849;0.6045
15.2068;8.4838;0.6063
15.2338;8.4838;0.6049
15.2427;8.4838;0.6056
15.2517;8.4855;0.6076
15.2338;8.4843;0.6028
15.2607;8.4843;0.5975
15.2517;8.4861;0.5999
15.2427;8.4855;0.6038
15.2427;8.4832;0.601
15.2517;8.4843;0.5867
15.2786;8.4855;0.5776
15.2786;8.4861;0.5887
15.2786;8.4849;0.6143
15.2517;8.4849;0.6244
15.2427;8.4838;0.6105
15.2427;8.482;0.5951
15.2427;8.4849;0.5968
15.2696;8.4832;0.6157
15.2517;8.482;0.6084
15.2696;8.4832;0.5937
15.2607;8.4832;0.5923
15.2786;8.4826;0.5993
15.2607;8.4802;0.6011
